index,ticker,name,finnhubIndustry,country,currency,exchange,ipo,marketCapitalization,marketCapClass,shareOutstanding
1616,MESA,Mesa Air Group Inc,Airlines,US,USD,NASDAQ NMS - GLOBAL MARKET,8/10/2018,155.9134,MICRO_CAP,35.194902
1617,METC,Ramaco Resources Inc,Metals & Mining,US,USD,NASDAQ NMS - GLOBAL MARKET,2/3/2017,122.1602,MICRO_CAP,42.713347
1618,MFIN,Medallion Financial Corp,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,5/23/1996,89.0559,MICRO_CAP,24.806656
1619,MFNC,Mackinac Financial Corp,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,2/29/2000,114.8161,MICRO_CAP,10.533589
1620,MGEE,MGE Energy Inc,Utilities,US,USD,NASDAQ NMS - GLOBAL MARKET,3/17/1980,2460.556,MID_CAP,36.16337
1621,MGEN,miRagen Therapeutics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/18/2014,46.17729,MICRO_CAP,53.077348
1622,MGI,MoneyGram International Inc,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/22/2004,237.2613,MICRO_CAP,63.438859
1623,MGIC,Magic Software Enterprises Ltd,Technology,IL,USD,NASDAQ NMS - GLOBAL MARKET,8/16/1991,556.8039,SMALL_CAP,48.939538
1624,MGLN,Magellan Health Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,1/6/2004,1883.664,SMALL_CAP,24.96903
1625,MGNX,MacroGenics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,10/10/2013,982.269,SMALL_CAP,49.138017
1626,MGPI,MGP Ingredients Inc,Beverages,US,USD,NASDAQ NMS - GLOBAL MARKET,10/21/1988,662.8113,SMALL_CAP,16.895522
1627,MGRC,McGrath RentCorp,Commercial Services & Supplies,US,USD,NASDAQ NMS - GLOBAL MARKET,11/14/1984,1458.39,SMALL_CAP,24.149522
1628,MGTA,Magenta Therapeutics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/21/2018,416.7572,SMALL_CAP,39.484341
1629,MGTX,MeiraGTx Holdings PLC,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/8/2018,558.1945,SMALL_CAP,37.362416
1630,MGYR,Magyar Bancorp Inc,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,1/24/2006,53.57508,MICRO_CAP,5.810746
1631,MHLD,Maiden Holdings Ltd,Insurance,BM,USD,NASDAQ NMS - GLOBAL MARKET,5/6/2008,111.8289,MICRO_CAP,84.718837
1632,MICT,MICT Inc,Aerospace & Defense,US,USD,NASDAQ NMS - GLOBAL MARKET,6/24/2004,13.30744,MICRO_CAP,11.089532
1633,MIDD,Middleby Corp,Machinery,US,USD,NASDAQ NMS - GLOBAL MARKET,8/10/1987,4878.816,MID_CAP,55.580048
1634,MIK,Michaels Companies Inc,Retail,US,USD,NASDAQ NMS - GLOBAL MARKET,6/27/2014,1287.751,SMALL_CAP,147.33989
1636,MIME,Mimecast Ltd,Technology,GB,USD,NASDAQ NMS - GLOBAL MARKET,11/19/2015,2705.616,MID_CAP,62.965224
1638,MINI,Mobile Mini Inc,Commercial Services & Supplies,US,USD,NASDAQ NMS - GLOBAL MARKET,2/17/1994,1613.8,SMALL_CAP,44.347339
1639,MIRM,Mirum Pharmaceuticals Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,7/18/2019,469.7148,SMALL_CAP,25.389987
1640,MIST,Milestone Pharmaceuticals Inc,Pharmaceuticals,CA,USD,NASDAQ NMS - GLOBAL MARKET,5/9/2019,105.331,MICRO_CAP,24.610041
1641,MITK,Mitek Systems Inc,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,1/3/1989,421.6787,SMALL_CAP,41.159465
1642,MITO,Stealth BioTherapeutics Corp,Biotechnology,KY,USD,NASDAQ NMS - GLOBAL MARKET,2/15/2019,73.01611,MICRO_CAP,413.29872
1643,MJCO,Majesco,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/29/2015,319.4465,SMALL_CAP,43.285428
1645,MKGI,Monaker Group Inc,Retail,US,USD,NASDAQ NMS - GLOBAL MARKET,3/14/2008,16.58824,MICRO_CAP,13.270589
1646,MKSI,MKS Instruments Inc,Semiconductors,US,USD,NASDAQ NMS - GLOBAL MARKET,3/30/1999,6210.967,MID_CAP,54.964309
1647,MKTX,Marketaxess Holdings Inc,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,11/5/2004,18952.45,LARGE_CAP,37.910214
1648,MLAB,Mesa Laboratories Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,2/29/1984,1080.733,SMALL_CAP,4.394116
1649,MLCO,Melco Resorts & Entertainment Ltd,"Hotels, Restaurants & Leisure",HK,USD,NASDAQ NMS - GLOBAL MARKET,12/7/2011,8973.672,MID_CAP,1430.447188
1650,MLHR,Herman Miller Inc,Commercial Services & Supplies,US,USD,NASDAQ NMS - GLOBAL MARKET,9/25/1970,1656.732,SMALL_CAP,58.770202
1651,MLND,Millendo Therapeutics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,10/4/2012,42.36933,MICRO_CAP,18.999701
1652,MLVF,Malvern Bancorp Inc,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,5/20/2008,95.72874,MICRO_CAP,7.633871
1653,MMAC,MMA Capital Holdings Inc,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,8/30/1996,157.7369,MICRO_CAP,5.700646
1654,MMLP,Martin Midstream Partners LP,Energy ,US,USD,NASDAQ NMS - GLOBAL MARKET,11/1/2002,108.787,MICRO_CAP,38.852507
1655,MMSI,Merit Medical Systems Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,9/16/1954,2461.267,MID_CAP,55.384036
1656,MMYT,MakeMyTrip Ltd,Retail,IN,USD,NASDAQ NMS - GLOBAL MARKET,8/12/2010,1926.046,SMALL_CAP,102.94205
1657,MNDO,Mind CTI Ltd,Technology,IL,USD,NASDAQ NMS - GLOBAL MARKET,8/1/2000,39.79265,MICRO_CAP,19.896326
1658,MNKD,MannKind Corp,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,7/28/2004,306.9183,SMALL_CAP,213.13773
1659,MNLO,Menlo Therapeutics Inc,Pharmaceuticals,US,USD,NASDAQ NMS - GLOBAL MARKET,1/25/2018,340.8697,SMALL_CAP,136.25713
1660,MNOV,MediciNova Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,12/1/2006,234.6613,MICRO_CAP,44.067859
1661,MNPR,Monopar Therapeutics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,12/19/2019,80.81897,MICRO_CAP,10.634075
1662,MNRO,Monro Inc,Retail,US,USD,NASDAQ NMS - GLOBAL MARKET,7/30/1991,1986.707,SMALL_CAP,33.279673
1663,MNSB,MainStreet Bancshares Inc,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,9/2/2005,113.6608,MICRO_CAP,16.520462
1664,MNST,Monster Beverage Corp,Beverages,US,USD,NASDAQ NMS - GLOBAL MARKET,12/9/1985,38033.69,LARGE_CAP,526.563592
1665,MNTA,Momenta Pharmaceuticals Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/22/2004,3926.749,MID_CAP,117.708303
1666,MNTX,Manitex International Inc,Machinery,US,USD,NASDAQ NMS - GLOBAL MARKET,2/15/2005,96.82459,MICRO_CAP,19.76012
1667,MOBL,MobileIron Inc,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/12/2014,567.6192,SMALL_CAP,115.369759
1668,MOFG,Midwestone Financial Group Inc,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,3/17/2008,365.399,SMALL_CAP,16.089782
1669,MOGO.TO,Mogo Inc (British Columbia),Financial Services,CA,CAD,TORONTO STOCK EXCHANGE,12/14/1993,44.2572,MICRO_CAP,28.37
1670,MOHO,Ecmoho Ltd,Retail,CN,USD,NASDAQ NMS - GLOBAL MARKET,11/8/2019,111.7517,MICRO_CAP,136.699318
1671,MOMO,Momo Inc,Media,CN,USD,NASDAQ NMS - GLOBAL MARKET,12/11/2014,4290.999,MID_CAP,417.27931
1672,MORF,Morphic Holding Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/27/2019,671.1208,SMALL_CAP,30.602863
1673,MORN,Morningstar Inc,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,5/3/2005,6511.83,MID_CAP,42.793123
1674,MOSY,MoSys Inc,Semiconductors,US,USD,NASDAQ NMS - GLOBAL MARKET,6/29/2001,5.79332,MICRO_CAP,3.532512
1675,MOTS,Motus GI Holdings Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,2/14/2018,38.91531,MICRO_CAP,28.826157
1676,MOXC,Moxian Inc,Retail,CN,USD,NASDAQ NMS - GLOBAL MARKET,10/28/2013,12.46748,MICRO_CAP,16.191529
1677,MPAA,Motorcar Parts of America Inc,Auto Components,US,USD,NASDAQ NMS - GLOBAL MARKET,3/23/1994,355.784,SMALL_CAP,18.96503
1678,MPB,Mid Penn Bancorp Inc,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,1/14/1997,178.8496,MICRO_CAP,8.484328
1679,MPWR,Monolithic Power Systems Inc,Semiconductors,US,USD,NASDAQ NMS - GLOBAL MARKET,11/24/2004,10520.61,LARGE_CAP,44.74
1680,MRAM,Everspin Technologies Inc,Semiconductors,US,USD,NASDAQ NMS - GLOBAL MARKET,10/7/2016,130.467,MICRO_CAP,18.664804
1681,MRBK,Meridian Corp,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,11/7/2017,98.24078,MICRO_CAP,6.094341
1682,MRCC,Monroe Capital Corp,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,10/25/2012,164.9876,MICRO_CAP,20.444564
1683,MRCY,Mercury Systems Inc,Aerospace & Defense,US,USD,NASDAQ NMS - GLOBAL MARKET,1/30/1998,4902.14,MID_CAP,55.598732
1684,MRIN,Marin Software Inc,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,3/22/2013,8.8623,MICRO_CAP,6.87
1685,MRKR,Marker Therapeutics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,11/8/2016,105.6288,MICRO_CAP,46.532522
1686,MRLN,Marlin Business Services Corp,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,11/12/2003,109.4532,MICRO_CAP,11.884174
1687,MRNA,Moderna Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,12/7/2018,22575.93,LARGE_CAP,387.702805
1688,MRNS,Marinus Pharmaceuticals Inc,Pharmaceuticals,US,USD,NASDAQ NMS - GLOBAL MARKET,7/31/2014,274.2945,MICRO_CAP,102.732035
1689,MRSN,Mersana Therapeutics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/28/2017,1336.981,SMALL_CAP,66.94947
1690,MRTN,Marten Transport Ltd,Road & Rail,US,USD,NASDAQ NMS - GLOBAL MARKET,9/25/1986,1311.707,SMALL_CAP,54.860197
1691,MRTX,Mirati Therapeutics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,7/12/2013,4582.456,MID_CAP,43.642434
1692,MRUS,Merus NV,Biotechnology,NL,USD,NASDAQ NMS - GLOBAL MARKET,5/19/2016,462.051,SMALL_CAP,29.041543
1693,MRVL,Marvell Technology Group Ltd,Semiconductors,BM,USD,NASDAQ NMS - GLOBAL MARKET,6/27/2000,23252.23,LARGE_CAP,665.3
1694,MSBF,MSB Financial Corp,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,1/5/2007,68.70011,MICRO_CAP,5.184914
1695,MSBI,Midland States Bancorp Inc,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,5/24/2016,393.2911,SMALL_CAP,23.203015
1696,MSEX,Middlesex Water Co,Utilities,US,USD,NASDAQ NMS - GLOBAL MARKET,9/16/1958,1219.913,SMALL_CAP,17.43978
1697,MSFT,Microsoft Corp,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,3/13/1986,1439337,MEGA_CAP,7583.440247
1698,MSON,Misonix Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,1/23/1992,270.3214,MICRO_CAP,17.361685
1699,MSTR,MicroStrategy Inc,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,7/11/1998,1227.152,SMALL_CAP,9.764101
1700,MSVB,Mid-Southern Bancorp Inc,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,7/12/2018,43.73656,MICRO_CAP,3.496128
1701,MTBC,MTBC Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,7/23/2014,90.39814,MICRO_CAP,12.400294
1702,MTC,MMTEC Inc,Technology,CN,USD,NASDAQ NMS - GLOBAL MARKET,12/27/2018,119.4165,MICRO_CAP,20.07
1703,MTCH,Match Group Inc,Media,US,USD,NASDAQ NMS - GLOBAL MARKET,11/19/2015,25484.8,LARGE_CAP,284.143181
1704,MTEM,Molecular Templates Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,2/4/2005,650.8788,SMALL_CAP,45.707785
1705,MTEX,Mannatech Inc,Consumer products,US,USD,NASDAQ NMS - GLOBAL MARKET,2/16/1999,39.54136,MICRO_CAP,2.389206
1706,MTLS,Materialise NV,Technology,BE,USD,NASDAQ NMS - GLOBAL MARKET,6/25/2014,1373.978,SMALL_CAP,53.172513
1708,MTSC,MTS Systems Corp,Electrical Equipment,US,USD,NASDAQ NMS - GLOBAL MARKET,3/17/1980,420.113,SMALL_CAP,19.235943
1709,MTSI,MACOM Technology Solutions Holdings Inc,Semiconductors,US,USD,NASDAQ NMS - GLOBAL MARKET,3/15/2012,2260.309,MID_CAP,66.695464
1710,MTSL,Mer Telemanagement Solutions Ltd,Technology,IL,USD,NASDAQ NMS - GLOBAL MARKET,5/1/1997,3.72078,MICRO_CAP,3.612408
1711,MU,Micron Technology Inc,Semiconductors,US,USD,NASDAQ NMS - GLOBAL MARKET,6/1/1984,59112.69,LARGE_CAP,1112.186006
1712,MVBF,MVB Financial Corp,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,3/11/2002,184.7434,MICRO_CAP,11.949767
1713,MVIS,MicroVision Inc,Electrical Equipment,US,USD,NASDAQ NMS - GLOBAL MARKET,8/27/1996,145.4037,MICRO_CAP,142.552628
1714,MWK,Mohawk Group Holdings Inc,Consumer products,US,USD,NASDAQ NMS - GLOBAL MARKET,6/12/2019,94.50445,MICRO_CAP,17.763994
1715,MXIM,Maxim Integrated Products Inc,Semiconductors,US,USD,NASDAQ NMS - GLOBAL MARKET,1/1/1994,16173.5,LARGE_CAP,266.625382
1716,MYFW,First Western Financial Inc,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,7/19/2018,108.3904,MICRO_CAP,7.917489
1717,MYGN,Myriad Genetics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,10/6/1995,1207.041,SMALL_CAP,74.554701
1718,MYL,Mylan NV,Pharmaceuticals,GB,USD,NASDAQ NMS - GLOBAL MARKET,3/6/1998,9537.677,MID_CAP,516.947234
1719,MYOK,MyoKardia Inc,Pharmaceuticals,US,USD,NASDAQ NMS - GLOBAL MARKET,10/29/2015,5292.873,MID_CAP,52.649686
1720,MYOS,MYOS RENS Technology Inc,Consumer products,US,USD,NASDAQ NMS - GLOBAL MARKET,10/20/2008,10.14769,MICRO_CAP,11.0301
1721,MYRG,MYR Group Inc,Construction,US,USD,NASDAQ NMS - GLOBAL MARKET,9/9/2008,534.2794,SMALL_CAP,16.685801
1722,MYSZ,My Size Inc,Technology,IL,USD,NASDAQ NMS - GLOBAL MARKET,9/12/2005,0,MICRO_CAP,0
1723,MYT,Urban Tea Inc,Retail,CN,USD,NASDAQ NMS - GLOBAL MARKET,12/19/2012,13.87818,MICRO_CAP,26.180314
1724,NAII,Natural Alternatives International Inc,Consumer products,US,USD,NASDAQ NMS - GLOBAL MARKET,1/13/1997,47.72221,MICRO_CAP,6.788366
1725,NAKD,Naked Brand Group Ltd,"Textiles, Apparel & Luxury Goods",NZ,USD,NASDAQ NMS - GLOBAL MARKET,6/20/2018,11.6854,MICRO_CAP,7.168958
1726,NAOV,Nanovibronix Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,4/24/2015,10.04324,MICRO_CAP,4.203764
1727,NATH,Nathan's Famous Inc,"Hotels, Restaurants & Leisure",US,USD,NASDAQ NMS - GLOBAL MARKET,3/1/1993,258.3608,MICRO_CAP,4.21332
1728,NATI,National Instruments Corp,Electrical Equipment,US,USD,NASDAQ NMS - GLOBAL MARKET,3/14/1995,5444.509,MID_CAP,130.595074
1729,NATR,Natures Sunshine Products Inc,Consumer products,US,USD,NASDAQ NMS - GLOBAL MARKET,6/25/2009,190.6364,MICRO_CAP,19.472562
1730,NAVI,Navient Corp,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,4/17/2014,1783.255,SMALL_CAP,194
1731,NBEV,New Age Beverages Corp,Beverages,US,USD,NASDAQ NMS - GLOBAL MARKET,2/14/2017,178.7033,MICRO_CAP,92.592395
1732,NBIX,Neurocrine Biosciences Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,5/23/1996,11005.45,LARGE_CAP,92.865121
1733,NBL,Noble Energy Inc,Energy ,US,USD,NASDAQ NMS - GLOBAL MARKET,6/10/1980,6096.97,MID_CAP,479.698676
1734,NBLX,Noble Midstream Partners LP,Energy ,US,USD,NASDAQ NMS - GLOBAL MARKET,11/20/2015,1117.903,SMALL_CAP,90.372114
1735,NBN,Northeast Bank,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,8/19/1987,165.1888,MICRO_CAP,8.633772
1736,NBRV,Nabriva Therapeutics PLC,Pharmaceuticals,IE,USD,NASDAQ NMS - GLOBAL MARKET,9/18/2015,125.5606,MICRO_CAP,99.97276
1738,NBTB,NBT Bancorp Inc,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,3/17/1992,1456.692,SMALL_CAP,43.587445
1739,NCBS,Nicolet Bankshares Inc,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,4/26/2013,615.5056,SMALL_CAP,10.412885
1740,NCMI,National CineMedia Inc,Media,US,USD,NASDAQ NMS - GLOBAL MARKET,2/8/2007,278.6902,MICRO_CAP,79.625789
1741,NCNA,NuCana PLC,Biotechnology,GB,USD,NASDAQ NMS - GLOBAL MARKET,9/28/2017,201.9789,MICRO_CAP,32.478646
1743,NCTY,The9 Ltd,Media,CN,USD,NASDAQ NMS - GLOBAL MARKET,12/16/2004,27.17538,MICRO_CAP,133.355358
1744,NDAQ,Nasdaq Inc,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,7/1/2002,19672.09,LARGE_CAP,164.07084
1745,NDLS,Noodles & Co,"Hotels, Restaurants & Leisure",US,USD,NASDAQ NMS - GLOBAL MARKET,6/28/2013,267.9583,MICRO_CAP,44.133803
1746,NDRA,ENDRA Life Sciences Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,6/28/2017,13.75052,MICRO_CAP,14.504764
1747,NDSN,Nordson Corp,Machinery,US,USD,NASDAQ NMS - GLOBAL MARKET,3/18/1980,11523.37,LARGE_CAP,57.68028
1749,NEO,Neogenomics Inc,Life Sciences Tools & Services,US,USD,NASDAQ NMS - GLOBAL MARKET,12/10/2012,3065.156,MID_CAP,110.456057
1750,NEOG,Neogen Corp,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,8/23/1989,3853.496,MID_CAP,52.910832
1751,NEON,Neonode Inc,Electrical Equipment,SE,USD,NASDAQ NMS - GLOBAL MARKET,1/9/1989,54.10981,MICRO_CAP,9.171154
1752,NEOS,Neos Therapeutics Inc,Pharmaceuticals,US,USD,NASDAQ NMS - GLOBAL MARKET,7/23/2015,44.96029,MICRO_CAP,49.751345
1753,NEPH,Nephros Inc,Consumer products,US,USD,NASDAQ NMS - GLOBAL MARKET,9/21/2004,71.78093,MICRO_CAP,9.029162
1754,NEPT.TO,Neptune Wellness Solutions Inc,Consumer products,CA,CAD,TORONTO STOCK EXCHANGE,7/11/2001,388.7367,SMALL_CAP,94.813833
1755,NERV,Minerva Neurosciences Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/25/2014,153.739,MICRO_CAP,39.219134
1757,NETE,Net Element Inc,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,10/3/2012,10.32135,MICRO_CAP,4.19567
1758,NEWA,Newater Technology Inc,Machinery,CN,USD,NASDAQ NMS - GLOBAL MARKET,7/28/2017,27.29273,MICRO_CAP,10.809
1759,NEWT,Newtek Business Services Corp,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,3/17/1980,389.0745,SMALL_CAP,20.906745
1760,NEXT,NextDecade Corp,Energy ,US,USD,NASDAQ NMS - GLOBAL MARKET,3/24/2015,246.072,MICRO_CAP,120.623534
1761,NFBK,Northfield Bancorp Inc,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,11/8/2007,609.2482,SMALL_CAP,49.291928
1762,NFE,New Fortress Energy LLC,Energy ,US,USD,NASDAQ NMS - GLOBAL MARKET,1/31/2019,2405.623,MID_CAP,168.579067
1764,NFLX,Netflix Inc,Media,US,USD,NASDAQ NMS - GLOBAL MARKET,5/29/2002,190896.9,LARGE_CAP,439.804035
1766,NGHC,National General Holdings Corp,Insurance,US,USD,NASDAQ NMS - GLOBAL MARKET,6/18/2013,2546.865,MID_CAP,113.750129
1767,NGM,NGM Biopharmaceuticals Inc,Pharmaceuticals,US,USD,NASDAQ NMS - GLOBAL MARKET,4/4/2019,1467.776,SMALL_CAP,68.141868
1768,NH,NantHealth Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,6/2/2016,306.4165,SMALL_CAP,110.619678
1769,NHLD,National Holdings Corp,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,6/23/1987,26.14445,MICRO_CAP,13.476519
1770,NHTC,Natural Health Trends Corp,Consumer products,HK,USD,NASDAQ NMS - GLOBAL MARKET,6/22/1995,68.07833,MICRO_CAP,11.422539
1771,NICK,Nicholas Financial Inc,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,8/22/1994,65.965,MICRO_CAP,7.8
1772,NIU,NIU Technologies,Automobiles,CN,USD,NASDAQ NMS - GLOBAL MARKET,10/19/2018,879.7666,SMALL_CAP,148.674058
1773,NK,NantKwest Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,7/28/2015,556.5756,SMALL_CAP,98.508958
1774,NKSH,National Bankshares Inc,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,3/15/1994,204.5514,MICRO_CAP,6.489574
1775,NKTR,Nektar Therapeutics,Pharmaceuticals,US,USD,NASDAQ NMS - GLOBAL MARKET,5/3/1994,3944.255,MID_CAP,177.989857
1776,NLOK,NortonLifeLock Inc,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,6/23/1989,12452.07,LARGE_CAP,589.028713
1777,NLTX,Neoleukin Therapeutics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,3/12/2014,526.8602,SMALL_CAP,38.485042
1778,NMCI,Navios Maritime Containers LP,Marine,MC,USD,NASDAQ NMS - GLOBAL MARKET,12/10/2018,29.41264,MICRO_CAP,69.2062
1779,NMIH,NMI Holdings Inc,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,11/8/2013,1617.939,SMALL_CAP,82.674476
1780,NMRD,Nemaura Medical Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,11/4/2014,162.3051,MICRO_CAP,20.808348
1781,NMRK,Newmark Group Inc,Real Estate,US,USD,NASDAQ NMS - GLOBAL MARKET,12/15/2017,1138.865,SMALL_CAP,178.226141
1782,NNBR,NN Inc,Machinery,US,USD,NASDAQ NMS - GLOBAL MARKET,3/15/1994,244.9983,MICRO_CAP,42.757128
1783,NODK,NI Holdings Inc,Insurance,US,USD,NASDAQ NMS - GLOBAL MARKET,3/16/2017,334.0938,SMALL_CAP,21.77926
1784,NOVN,Novan Inc,Pharmaceuticals,US,USD,NASDAQ NMS - GLOBAL MARKET,9/21/2016,36.73192,MICRO_CAP,75.471388
1785,NOVT,Novanta Inc,Electrical Equipment,US,USD,NASDAQ NMS - GLOBAL MARKET,3/24/1999,3980.114,MID_CAP,35.12278
1787,NRBO,Neurobo Pharmaceuticals Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,8/5/2016,225.5469,MICRO_CAP,16.427307
1788,NRC,National Research Corp,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,10/1/1997,1466.959,SMALL_CAP,25.183851
1789,NRIM,Northrim BanCorp Inc,Banking,US,USD,NASDAQ NMS - GLOBAL MARKET,11/15/1990,179.142,MICRO_CAP,6.3661
1790,NSEC,National Security Group Inc,Insurance,US,USD,NASDAQ NMS - GLOBAL MARKET,3/18/1980,37.94799,MICRO_CAP,2.529866
1791,NSIT,Insight Enterprises Inc,Electrical Equipment,US,USD,NASDAQ NMS - GLOBAL MARKET,1/24/1995,1927.434,SMALL_CAP,35.050629
1792,NSSC,NAPCO Security Technologies Inc,Electrical Equipment,US,USD,NASDAQ NMS - GLOBAL MARKET,12/29/1981,439.2027,SMALL_CAP,18.345977
1793,NSTG,NanoString Technologies Inc,Life Sciences Tools & Services,US,USD,NASDAQ NMS - GLOBAL MARKET,6/26/2013,1202.046,SMALL_CAP,37.728994
1794,NSYS,Nortech Systems Inc,Electrical Equipment,US,USD,NASDAQ NMS - GLOBAL MARKET,3/5/1964,9.62026,MICRO_CAP,2.65753
1795,NTAP,NetApp Inc,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,11/21/1995,10839.89,LARGE_CAP,221.177029
1796,NTCT,Netscout Systems Inc,Communications,US,USD,NASDAQ NMS - GLOBAL MARKET,8/12/1999,2045.79,MID_CAP,72.220906
1797,NTEC,Intec Pharma Ltd,Biotechnology,IL,USD,NASDAQ NMS - GLOBAL MARKET,7/30/2015,0,MICRO_CAP,0
1798,NTES,NetEase Inc,Media,CN,USD,NASDAQ NMS - GLOBAL MARKET,6/30/2000,52888.51,LARGE_CAP,3228.531
1799,NTGR,NETGEAR Inc,Communications,US,USD,NASDAQ NMS - GLOBAL MARKET,7/31/2003,783.9454,SMALL_CAP,29.549393
1800,NTIC,Northern Technologies International Corp,Chemicals,US,USD,NASDAQ NMS - GLOBAL MARKET,3/27/1992,74.3699,MICRO_CAP,9.097236
1801,NTLA,Intellia Therapeutics Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,5/6/2016,1134.546,SMALL_CAP,56.082328
1802,NTNX,Nutanix Inc,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,9/30/2016,4807.492,MID_CAP,199.563781
1803,NTRA,Natera Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,7/2/2015,3298.591,MID_CAP,78.72532
1804,NTRP,Neurotrope Inc,Biotechnology,US,USD,NASDAQ NMS - GLOBAL MARKET,3/29/2017,32.38965,MICRO_CAP,22.184695
1805,NTRS,Northern Trust Corp,Financial Services,US,USD,NASDAQ NMS - GLOBAL MARKET,4/29/2009,19138.71,LARGE_CAP,208.052036
1806,NTUS,Natus Medical Inc,Health Care,US,USD,NASDAQ NMS - GLOBAL MARKET,7/20/2001,805.8407,SMALL_CAP,33.802042
1807,NTWK,NetSol Technologies Inc,Technology,US,USD,NASDAQ NMS - GLOBAL MARKET,9/24/1998,43.33931,MICRO_CAP,12.038697
